Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,id,Ocup_2000,Ocup_2010,Ocup_2018,xcoord,ycoord,NM_MU,CODMU,COD_1,COD_UF,UF,COD_2,ANO,IVS_2000,IVS_INF_00,IVS_CPH_00,IVS_REN_00,2010_ANO,IVS_2010,IVS_INF_10,IVS_CPH_10,IVS_REN_10,fid,ID_UNICO,nome_1KM,nome_5KM,nome_10KM,nome_50KM,nome_100KM,nome_500KM,QUADRANTE,MASC,FEM,POP,DOM_OCU,area,perimeter,URB_RURAL,Dens_Dom,Dens_hab
,,,,,,"-1","0","-1",,,F859,1,0,0,-35.9690028187187,-8.17892377548904,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F860,1,0,0,-35.9690374292007,-8.1788922871871,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F861,1,0,0,-35.9690645026168,-8.17885481166676,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F862,1,0,0,-35.9690825330986,-8.17881403018893,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F863,1,0,0,-35.9691072427342,-8.17877979651349,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F864,1,0,0,-35.9691596920981,-8.17871559097977,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F865,1,0,0,-35.9691979031446,-8.1786690116742,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F866,1,0,0,-35.969218324672,-8.17862647331271,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F867,1,0,0,-35.9692541664835,-8.17859527075332,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F868,1,0,0,-35.9692779226492,-8.1785471537066,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F869,1,0,0,-35.969305298951,-8.17850711418641,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F871,1,0,0,-35.9697193642393,-8.17794694142397,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F872,1,0,0,-35.9697597922569,-8.17789085127986,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F874,1,0,0,-35.9698883326271,-8.1777123127521,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F875,1,0,0,-35.9701012970431,-8.17741879916452,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F875,1,0,0,-35.9699810519608,-8.17758474300206,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,4736,1KME6960N10365,1KME6960N10365,5KME6960N10365,10KME6960N10360,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,950,985,1935,552,1001847.06274414,4004.02654814701,0,0.001,0.001931432522944
,,,,,,"-1","0","-1",,,F3539,1,1,0,-36.0140796028172,-8.81817461080772,QUIPAPÃƒÂ,2611507,261150,26,Pernambuco,2611507,2000,0.692,0.474,0.863,0.74,2010,0.536,0.381,0.603,0.624,5298,200ME69506N102944,1KME6950N10294,5KME6950N10290,10KME6950N10290,50KME6950N10250,100KME6900N10250,500KME6800N9850,ID_58,0,0,0,0,40076.9510498047,800.843470767686,1,0,0
,,,,,,"-1","0","-1",,,F3009,1,1,0,-36.0153411400272,-8.81945776834609,QUIPAPÃƒÂ,2611507,261150,26,Pernambuco,2611507,2000,0.692,0.474,0.863,0.74,2010,0.536,0.381,0.603,0.624,5298,200ME69506N102944,1KME6950N10294,5KME6950N10290,10KME6950N10290,50KME6950N10250,100KME6900N10250,500KME6800N9850,ID_58,0,0,0,0,40076.9510498047,800.843470767686,1,0,0
,,,,,,"-1","0","-1",,,F3538,1,1,0,-36.0130478659583,-8.81693948761008,QUIPAPÃƒÂ,2611507,261150,26,Pernambuco,2611507,2000,0.692,0.474,0.863,0.74,2010,0.536,0.381,0.603,0.624,5304,200ME69508N102946,1KME6950N10294,5KME6950N10290,10KME6950N10290,50KME6950N10250,100KME6900N10250,500KME6800N9850,ID_58,0,0,0,0,40076.8370361328,800.842309724869,1,0,0
,,,,,,"-1","0","-1",,,F3460,1,1,0,-36.0121042876889,-8.81173791031134,QUIPAPÃƒÂ,2611507,261150,26,Pernambuco,2611507,2000,0.692,0.474,0.863,0.74,2010,0.536,0.381,0.603,0.624,5390,200ME69510N102952,1KME6951N10295,5KME6950N10295,10KME6950N10290,50KME6950N10250,100KME6900N10250,500KME6800N9850,ID_58,12,15,27,6,40076.7355957031,800.841234244161,1,0,0.000673707566214
,,,,,,"-1","0","-1",,,F3464,1,1,0,-36.0119653576479,-8.80859277400204,QUIPAPÃƒÂ,2611507,261150,26,Pernambuco,2611507,2000,0.692,0.474,0.863,0.74,2010,0.536,0.381,0.603,0.624,5400,200ME69510N102956,1KME6951N10295,5KME6950N10295,10KME6950N10290,50KME6950N10250,100KME6900N10250,500KME6800N9850,ID_58,0,0,0,0,40076.7486572266,800.841330152913,1,0,0
,,,,,,"-1","0","-1",,,F3304,1,1,1,-36.0138004662947,-8.6692725299415,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5419,200ME69518N103112,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,2,2,4,1,40076.9790039063,800.842070399831,1,0,9.9807922139e-05
,,,,,,"-1","0","-1",,,F3305,1,1,1,-36.0138182327417,-8.6683182862776,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5419,200ME69518N103112,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,2,2,4,1,40076.9790039063,800.842070399831,1,0,9.9807922139e-05
,,,,,,"-1","0","-1",,,F3306,1,1,1,-36.0138192965963,-8.66827285337217,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5419,200ME69518N103112,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,2,2,4,1,40076.9790039063,800.842070399831,1,0,9.9807922139e-05
,,,,,,"-1","0","-1",,,F3308,1,1,1,-36.0138847187486,-8.66628909169772,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5424,200ME69518N103114,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,1,0,1,1,40076.9874267578,800.842133015943,1,0,2.4951975291e-05
,,,,,,"-1","0","-1",,,F3272,1,1,1,-36.0143445080779,-8.66467759960766,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5429,200ME69518N103116,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,25,32,57,13,40076.9946289062,800.842182139773,1,0,0.001422262335981
,,,,,,"-1","0","-1",,,F3273,1,1,1,-36.0143438841809,-8.66471412024308,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5429,200ME69518N103116,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,25,32,57,13,40076.9946289062,800.842182139773,1,0,0.001422262335981
,,,,,,"-1","0","-1",,,F3274,1,1,1,-36.0143435462137,-8.66475148924103,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5429,200ME69518N103116,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,25,32,57,13,40076.9946289062,800.842182139773,1,0,0.001422262335981
,,,,,,"-1","0","-1",,,F3275,1,1,1,-36.0143431321353,-8.66479727363064,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5429,200ME69518N103116,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,25,32,57,13,40076.9946289062,800.842182139773,1,0,0.001422262335981
,,,,,,"-1","0","-1",,,F3276,1,1,1,-36.0143426531634,-8.66485023298074,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5429,200ME69518N103116,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,25,32,57,13,40076.9946289062,800.842182139773,1,0,0.001422262335981
,,,,,,"-1","0","-1",,,F3277,1,1,1,-36.0143421669885,-8.66490398845946,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5429,200ME69518N103116,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,25,32,57,13,40076.9946289062,800.842182139773,1,0,0.001422262335981
,,,,,,"-1","0","-1",,,F3278,1,1,1,-36.0143416345299,-8.66496286109059,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5429,200ME69518N103116,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,25,32,57,13,40076.9946289062,800.842182139773,1,0,0.001422262335981
,,,,,,"-1","0","-1",,,F3279,1,1,1,-36.0143409745965,-8.66504151637286,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5429,200ME69518N103116,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,25,32,57,13,40076.9946289062,800.842182139773,1,0,0.001422262335981
,,,,,,"-1","0","-1",,,F3254,1,1,1,-36.0144779581662,-8.66349414804229,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3255,1,1,1,-36.0144732837638,-8.66352969498121,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3256,1,1,1,-36.0144676984639,-8.66357216890742,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3257,1,1,1,-36.014462190624,-8.66361405375993,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3258,1,1,1,-36.0144565931088,-8.66365662053309,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3259,1,1,1,-36.014450810368,-8.66370059584729,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3260,1,1,1,-36.0144448059054,-8.66374568225878,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3261,1,1,1,-36.0144460780978,-8.66381548708309,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3262,1,1,1,-36.0144383336428,-8.66387509675042,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3263,1,1,1,-36.0144312158626,-8.6639298328626,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3264,1,1,1,-36.0144205663632,-8.66401274113197,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3265,1,1,1,-36.0144135246501,-8.66406192253379,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3266,1,1,1,-36.0144068735204,-8.66410906418027,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3267,1,1,1,-36.0144004286802,-8.66415531764591,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3268,1,1,1,-36.0143934927217,-8.66420546806401,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3269,1,1,1,-36.0143876121564,-8.66424906386326,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3270,1,1,1,-36.0143858361541,-8.66429350500791,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3271,1,1,1,-36.0143832322494,-8.66433819325649,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3314,1,1,1,-36.0139809876606,-8.66403369364278,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3315,1,1,1,-36.0139849037962,-8.66399723906602,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3317,1,1,1,-36.013999827149,-8.66392549277732,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3316,1,1,1,-36.0139953789302,-8.66396529527911,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3320,1,1,1,-36.0140234788406,-8.66373393268143,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3318,1,1,1,-36.0140098577183,-8.66384974604999,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3331,1,1,1,-36.0140996764364,-8.6631503628712,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3332,1,1,1,-36.0141284828228,-8.66300886001768,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3002,1,1,1,-36.0140092573391,-8.66378114373549,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3003,1,1,1,-36.0140504645199,-8.66346419826806,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3004,1,1,1,-36.0140309228881,-8.66360443554448,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
,,,,,,"-1","0","-1",,,F3005,1,1,1,-36.0140265182218,-8.66364115425951,PANELAS,2610202,261020,26,Pernambuco,2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,200ME69518N103118,1KME6951N10311,5KME6950N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212
