"","id","Rodovia","SNV","Km","Lado","Tipo","P_constr","N_Pessoas","UN_ID","Ocup_2000","Ocup_2010","Ocup_2018","UN_ORIG_FI","n","distance","feature_x","feature_y","xcoord","ycoord","zcoord","mvalue"
"619","F415",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1739,1,1.82454338109369,832359.591415033,9082947.41555073,-35.9832242495596,-8.28487014497328,-999999,0
"620","F418",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1728,1,3.81072564671395,832360.67845509,9082965.64878148,-35.9832156476634,-8.28470537308092,-999999,0
"621","F419",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1725,1,6.90337035391475,832367.978956487,9082976.45053472,-35.98315018896,-8.28460730210683,-999999,0
"622","F420",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1725,1,8.76181683586315,832371.430865543,9082986.52411367,-35.9831195800093,-8.28451607259209,-999999,0
"623","F422",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1719,1,3.78992183361624,832372.868807607,9083000.31377044,-35.9831074900563,-8.2843914146036,-999999,0
"624","F424",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1718,1,3.61091235960953,832380.384757049,9083012.00896643,-35.9830401392083,-8.28428525856145,-999999,0
"625","F425",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1717,1,2.91302000662861,832383.401217503,9083018.04780926,-35.9830132011726,-8.28423050392757,-999999,0
"626","F426",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1716,1,5.59611311171132,832392.279134793,9083023.84097786,-35.9829330933127,-8.28417756634617,-999999,0
"627","F427",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1706,1,2.96949386473784,832395.954037228,9083031.65353149,-35.9829003065576,-8.28410674495513,-999999,0
"628","F428",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1703,1,1.59456419768785,832399.496416914,9083015.37573238,-35.9828670625149,-8.28425353619371,-999999,0
"629","F429",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1701,1,0.18515456422392,832410.995910914,9083027.29728476,-35.9827636037425,-8.2841450622349,-999999,0
"630","F430",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1699,1,2.75474479053764,832409.896378231,9083036.6623829,-35.9827742194976,-8.284060544535,-999999,0
"631","F431",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1699,1,1.57578347160319,832409.652868597,9083040.80504934,-35.9827767129922,-8.28402314133101,-999999,0
"632","F432",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1696,1,3.93974288610113,832425.743014005,9083050.93596173,-35.9826315020243,-8.28393052695677,-999999,0
"633","F433",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1694,1,2.07715474813989,832435.854795068,9083051.72791478,-35.9825398609212,-8.28392267969846,-999999,0
"634","F434",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1692,1,2.39051229954138,832444.343103912,9083052.32004984,-35.9824629280343,-8.28391674871723,-999999,0
"635","F435",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1689,1,1.64189167049382,832449.134741205,9083052.7779135,-35.9824195080547,-8.28391228418755,-999999,0
"636","F436",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1688,1,0.354957640407721,832436.632373707,9083065.6134121,-35.9825337660136,-8.28379720135533,-999999,0
"637","F437",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1684,1,1.35526787769846,832473.172271033,9083088.46408124,-35.9822039890408,-8.28358828887095,-999999,0
"638","F3036",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3238,1,10.2976883081645,833670.733009691,9046486.92857864,-35.9687619452132,-8.61411395127481,-999999,0
"639","F3037",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3241,1,0.739199330903705,833566.233698548,9046399.30256827,-35.9697040541504,-8.61491292269517,-999999,0
"640","F3053",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3247,1,4.00009452615025,831295.752474758,9045825.2405669,-35.9902696981032,-8.62026033895594,-999999,0
"641","F2190",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2761,1,5.30398444519716,836722.464523097,9063767.45584172,-35.9423088917119,-8.45781061433294,-999999,0
"642","F2191",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2760,1,2.78960288188154,836717.977519264,9063772.36773235,-35.9423499473822,-8.4577665666537,-999999,0
"643","F2192",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2759,1,3.15991801109406,836715.829418008,9063776.24824328,-35.9423697112853,-8.45773166881133,-999999,0
"644","F2193",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2759,1,3.2460832998687,836712.958315663,9063780.45178864,-35.9423960571876,-8.45769390450073,-999999,0
"645","F2194",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2758,1,3.2009292143199,836709.685492411,9063784.44932283,-35.9424260327651,-8.45765802946635,-999999,0
"646","F2195",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2756,1,4.8975908868036,836705.504527229,9063790.11960146,-35.9424643661094,-8.45760710999172,-999999,0
"647","F2196",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2756,1,6.71222736818019,836699.043937441,9063798.98169548,-35.9425236073983,-8.45752752254964,-999999,0
"648","F2199",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2771,1,3.64627339143162,836681.939901597,9063821.91427802,-35.9426804074162,-8.45732160014726,-999999,0
"649","F2200",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2769,1,3.16245333637892,836678.511239436,9063826.39724312,-35.942711831278,-8.4572813515261,-999999,0
"650","F2201",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2769,1,3.21382959290438,836675.634490859,9063830.64763097,-35.9427382316687,-8.45724316446973,-999999,0
"651","F2203",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2765,1,6.01554200858446,836664.438120555,9063845.63766126,-35.9428408718946,-8.4571085630176,-999999,0
"652","F2204",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2780,1,4.83546384135207,836645.981293027,9063870.89756582,-35.9430101097135,-8.45688171504433,-999999,0
"653","F2205",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2781,1,4.72085813868059,836640.6124094,9063878.20124404,-35.9430593359058,-8.45681612621809,-999999,0
"654","F3012",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2774,1,2.38916487088791,836637.321825859,9063884.90324169,-35.943089665153,-8.45675582456362,-999999,0
"655","F2207",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2776,1,5.43727266631405,836612.638007439,9063915.96573221,-35.9433158064199,-8.45647700681081,-999999,0
"656","F2208",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2787,1,8.32427270246676,836596.729746562,9063937.0570296,-35.9434616264382,-8.45628763018832,-999999,0
"657","F2210",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2796,1,2.61315481337795,836549.662427391,9064003.76250575,-35.9438933655485,-8.45568845761184,-999999,0
"658","F2212",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2795,1,3.5314856324857,836542.291038234,9064011.43067128,-35.9439607837862,-8.45561971836479,-999999,0
"659","F2213",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2793,1,4.28990294431402,836538.130024765,9064016.99109604,-35.943998927862,-8.45556978942102,-999999,0
"660","F2214",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2793,1,3.08836576990737,836534.33467763,9064022.11688646,-35.9440337237059,-8.45552376033437,-999999,0
"661","F2217",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2800,1,5.39036282759094,836514.067121082,9064049.39548438,-35.9442195303806,-8.45527880606009,-999999,0
"662","F2218",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2801,1,3.56614728348288,836509.21270259,9064055.89100041,-35.9442640314282,-8.45522048010498,-999999,0
"663","F2219",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2802,1,3.72072750619982,836505.496283438,9064060.99576782,-35.9442981096838,-8.45517463526416,-999999,0
"664","F2209",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2783,1,8.02645640983339,836584.321717747,9063953.93219154,-35.943575392381,-8.45613608703377,-999999,0
"665","F2209",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2785,1,13.2598689739554,836568.915041653,9063974.98499623,-35.9437166590743,-8.45594702233075,-999999,0
"666","F2215",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2791,1,2.45552130479176,836528.54113103,9064029.90676638,-35.9440868366162,-8.45545380979292,-999999,0
"667","F2211",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2795,1,3.51833953127857,836545.998509369,9064006.59940265,-35.9439268060969,-8.45566309343066,-999999,0
"668","F2220",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2802,1,4.01149026161754,836501.465944981,9064066.28092019,-35.9443350485998,-8.45512718336297,-999999,0
"669","F2222",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2803,1,2.79029959149699,836497.904085598,9064076.2187657,-35.9443680688352,-8.4550376732264,-999999,0
"670","F2223",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2815,1,2.74100223440751,836484.649505633,9064096.00684237,-35.9444897211465,-8.45485987892293,-999999,0
"671","F2224",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2814,1,2.76900067350419,836481.546383773,9064093.5528457,-35.944517697424,-8.45488226440404,-999999,0
"672","F2229",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2828,1,3.08345202995942,836468.877625138,9064114.89983856,-35.9446341461253,-8.45469034771581,-999999,0
"673","F2229",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2827,1,2.4687666741209,836466.751020771,9064120.69115898,-35.9446538506308,-8.45463818888737,-999999,0
"674","F2231",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2823,1,1.33034421749351,836465.467220581,9064124.63037253,-35.9446657774957,-8.45460269930131,-999999,0
"675","F2232",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2834,1,2.54748107993537,836452.695108244,9064122.11201766,-35.9447814646213,-8.4546263514467,-999999,0
"676","F2292",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3033,1,0.26994261906443,835031.69891812,9066399.59262982,-35.9578338316355,-8.43415546391935,-999999,0
"677","F2325",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2542,1,14.2767586846082,835681.010535871,9065063.90971297,-35.9518489390766,-8.44617422687645,-999999,0
"678","F2327",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2543,1,14.5831696071753,835718.567429693,9065004.25528352,-35.9515040011653,-8.44671040028858,-999999,0
"679","F2337",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2571,1,5.42901306285423,836066.715469417,9064530.90904574,-35.9483120750582,-8.45096126001991,-999999,0
"680","F2338",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2567,1,1.54357767703136,836071.133205048,9064524.87651655,-35.9482715695726,-8.45101543584084,-999999,0
"681","F2339",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2568,1,4.34027722478273,836074.938735864,9064519.94017798,-35.9482366957773,-8.45105975370363,-999999,0
"682","F2481",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2575,1,4.71129437436147,836112.165325559,9064469.11181273,-35.9478953711512,-8.45151622299738,-999999,0
"683","F2482",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2576,1,0.450558081881226,836145.309417998,9064424.03649434,-35.9475914902576,-8.45192101669786,-999999,0
"684","F2483",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2579,1,0.434498267673128,836156.102704559,9064409.39527242,-35.9474925347539,-8.45205249845364,-999999,0
"685","F2484",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2582,1,0.569004408649995,836173.376824339,9064386.11041977,-35.9473341717271,-8.45226159431715,-999999,0
"686","F2336",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2562,1,0.734860153175751,836046.806224019,9064557.89709313,-35.9484946053631,-8.45071890094787,-999999,0
"687","F2485",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2585,1,0.498493683083068,836195.124525348,9064356.67132273,-35.9471347873993,-8.45252596107055,-999999,0
"688","F2486",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2594,1,7.69072589274634,836217.255219233,9064326.83744535,-35.9469319002553,-8.45279386632547,-999999,0
"689","F2487",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2589,1,3.10687088118004,836223.186702546,9064318.75124424,-35.9468775158462,-8.45286648430571,-999999,0
"690","F2488",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2589,1,3.17009030077115,836226.872289101,9064313.77274344,-35.9468437268054,-8.45291119124644,-999999,0
"691","F2489",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2591,1,7.52338087163218,836232.622694456,9064305.97281415,-35.946791005427,-8.4529812362971,-999999,0
"692","F2490",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2603,1,5.37157144052887,836245.057165775,9064288.95019025,-35.9466769914071,-8.45313411125261,-999999,0
"693","F2491",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2601,1,4.1609784906441,836248.614421346,9064284.15748928,-35.9466443797264,-8.45317714902499,-999999,0
"694","F2492",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2595,1,2.35885361187045,836250.779877513,9064281.14323377,-35.9466245206932,-8.4532042216926,-999999,0
"695","F2493",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2595,1,2.09391041504831,836253.360317776,9064277.58771401,-35.9466008584949,-8.45323615389493,-999999,0
"696","F2494",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2598,1,3.87583855699017,836255.788026396,9064274.45099113,-35.9465786116377,-8.45326431416054,-999999,0
"697","F2495",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2598,1,4.08172289344023,836257.892056996,9064271.62510625,-35.9465593232362,-8.45328968972851,-999999,0
"698","F2496",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2596,1,4.25780656041987,836260.407137961,9064268.15164082,-35.9465362597909,-8.45332088540284,-999999,0
"699","F2497",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2605,1,4.26025015794299,836274.120370427,9064249.48023198,-35.9464105275615,-8.45348856215506,-999999,0
"700","F2500",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2613,1,3.55270190052368,836295.993200753,9064241.42815481,-35.9462115283769,-8.4535597425064,-999999,0
"701","F2501",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2614,1,3.4333805041662,836291.558646054,9064239.63847131,-35.9462516305117,-8.453576221828,-999999,0
"702","F2503",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2615,1,3.53498968124243,836286.131926034,9064235.54774805,-35.9463005696812,-8.45361355539578,-999999,0
"703","F2502",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2615,1,3.60067972418446,836288.84730981,9064237.59682858,-35.9462760820005,-8.45359485487824,-999999,0
"704","F2498",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2606,1,3.83597149916605,836276.089038228,9064246.60631365,-35.9463924637047,-8.45351438115374,-999999,0
"705","F2506",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2619,1,0.474940183613452,836292.933580955,9064225.03094413,-35.9462381180379,-8.45370806579165,-999999,0
"706","F2508",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2618,1,4.14675091744156,836299.115121499,9064216.61505061,-35.9461814414106,-8.45378364378695,-999999,0
"707","F2511",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2633,1,4.1408622348087,836312.710408666,9064211.63277811,-35.9460577528846,-8.45382768262321,-999999,0
"708","F2512",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2633,1,4.60686966052527,836315.089262603,9064207.21732658,-35.9460358581614,-8.45386739630783,-999999,0
"709","F2515",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2630,1,4.41818693003896,836320.884557474,9064199.24148306,-35.9459827167362,-8.45393902689933,-999999,0
"710","F2516",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2691,1,4.55081033848482,836328.84704809,9064195.12216949,-35.9459101892998,-8.45397567013056,-999999,0
"711","F2517",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2690,1,2.38541135271262,836324.291550224,9064190.79707084,-35.9459512082048,-8.45401505899769,-999999,0
"712","F2518",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2688,1,2.87187156500475,836320.921543354,9064188.27901886,-35.9459816011371,-8.45403804186634,-999999,0
"713","F2524",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2677,1,4.52822099707415,836341.26517484,9064166.92076883,-35.9457955273367,-8.45422951714766,-999999,0
"714","F2523",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2677,1,6.11882259644271,836338.753147156,9064163.15320855,-35.9458180479063,-8.45426372532143,-999999,0
"715","F2525",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2669,1,1.91760417000038,836365.048512793,9064129.45827796,-35.9455771027418,-8.45456620874765,-999999,0
"716","F878",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2111,1,2.56741098722919,833877.850040677,9094858.3383781,-35.970274871559,-8.17717769255136,-999999,0
"717","F877",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2110,1,3.54509408527278,833886.494406005,9094846.12407733,-35.9701956709677,-8.17728743343788,-999999,0
"718","F2507",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2618,1,0.560791247839828,836295.793158078,9064219.92741123,-35.9462118133484,-8.45375396048204,-999999,0
"719","F2513",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2632,1,3.93777182480464,836317.271421024,9064204.30144788,-35.9460158545242,-8.45389357915195,-999999,0
"720","F2514",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2631,1,4.06715812999682,836318.635732954,9064202.23444287,-35.9460033306464,-8.4539121525527,-999999,0
"721","F2526",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2673,1,3.69273389419046,836374.832849405,9064125.97475784,-35.9454880929215,-8.4545969799901,-999999,0
"722","F2527",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4141,1,4.27908369907867,836380.016878768,9064119.28637242,-35.9454405882104,-8.45465702489518,-999999,0
"723","F2528",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2665,1,9.02644048222847,836388.229093894,9064110.08911322,-35.9453654336979,-8.45473951637328,-999999,0
"724","F2529",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2664,1,3.30821576086769,836393.498186766,9064098.46997163,-35.9453168062899,-8.45484409185557,-999999,0
"725","F2529",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2663,1,3.91831872841188,836396.846618999,9064094.09311412,-35.9452861182989,-8.45488338813567,-999999,0
"726","F2530",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2662,1,3.36002754944151,836400.142096357,9064089.79133801,-35.9452559160438,-8.45492200999795,-999999,0
"727","F2531",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2660,1,3.93102396768706,836403.360719473,9064085.58723541,-35.9452264179444,-8.45495975507516,-999999,0
"728","F2532",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2660,1,2.30936493895612,836408.729115013,9064083.09299615,-35.9451775391615,-8.45498190358834,-999999,0
"729","F2533",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2656,1,5.63315116905512,836411.2610001,9064078.85192178,-35.9451542683967,-8.45502003127349,-999999,0
"730","F2534",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2654,1,5.42004383243128,836414.274293979,9064074.93785188,-35.9451266536404,-8.45505517119484,-999999,0
"731","F2536",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2653,1,2.19448671168619,836423.856845797,9064070.08636379,-35.9450393768694,-8.4550983126343,-999999,0
"732","F2537",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2650,1,6.29347992200473,836431.857750602,9064059.39968998,-35.9449660331192,-8.45519427195662,-999999,0
"733","F2538",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2648,1,10.5612923633249,836425.698909963,9064057.13275187,-35.9450217437783,-8.45521518442688,-999999,0
"734","F2539",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2647,1,10.1817658585717,836422.268909804,9064053.35743495,-35.9450525914426,-8.45524952776811,-999999,0
"735","F2548",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2705,1,3.95716357162075,836634.620690997,9063774.78020399,-35.9431063228867,-8.45775069093014,-999999,0
"736","F2549",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2706,1,4.83449212795717,836639.057862013,9063768.79084452,-35.943065642575,-8.45780447437896,-999999,0
"737","F2550",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2708,1,4.37415947279448,836642.455444014,9063764.59924125,-35.9430345213961,-8.45784209353604,-999999,0
"738","F2551",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2708,1,6.3082503359402,836646.613125757,9063758.40285766,-35.9429963618064,-8.45789776672368,-999999,0
"739","F2552",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2703,1,8.15051053800654,836655.55263432,9063746.3139723,-35.9429144020681,-8.45800632401014,-999999,0
"740","F2553",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2710,1,4.59779565223987,836663.11018315,9063736.15969598,-35.9428451171446,-8.45809750517392,-999999,0
"741","F2554",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2714,1,4.62980660125366,836672.020377998,9063724.21150251,-35.9427634332708,-8.45820479369355,-999999,0
"742","F2555",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2713,1,3.04975287432336,836677.543544736,9063718.47845144,-35.9427129190801,-8.45825618493136,-999999,0
"743","F2557",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2718,1,7.89114545163964,836723.334807597,9063655.12338216,-35.9422929894182,-8.45882518286434,-999999,0
"744","F2559",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2720,1,9.43064407248356,836747.14365431,9063621.89894283,-35.9420746291806,-8.45912358890831,-999999,0
"745","F2556",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2722,1,5.71729493395451,836700.028891931,9063686.26485817,-35.9425066382698,-8.45854555501802,-999999,0
"746","F2558",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2725,1,4.42554479445129,836733.576585302,9063640.27122765,-35.9421990181896,-8.45895860634089,-999999,0
"747","F2558",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2725,1,4.39551483131065,836737.205260004,9063635.40178107,-35.9421657520426,-8.45900233150366,-999999,0
"748","F2563",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2731,1,6.74947004757706,836824.767728087,9063516.19433702,-35.9413628925057,-8.4600728423804,-999999,0
"749","F2642",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2887,1,8.0270863386512,837008.762030803,9063241.4644975,-35.9396741040664,-8.46254123384092,-999999,0
"750","F2646",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2471,1,1.16396411859169,832541.135712312,9077430.34789043,-35.9811966413035,-8.33469217053173,-999999,0
"751","F2657",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3461,1,1.09608909385236,831902.894376042,9075307.50886684,-35.98683801938,-8.35391141224411,-999999,0
"752","F2672",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3315,1,3.15986753154319,831991.211766308,9073954.20274095,-35.9859430276864,-8.36612945399128,-999999,0
"753","F2675",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3314,1,3.17642720878453,832024.264402814,9073864.1496099,-35.9856369778564,-8.36694059797051,-999999,0
"754","F2691",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3329,1,0.531821174827133,832197.996691386,9072827.80158671,-35.9839890965479,-8.37628967184284,-999999,0
"755","F2693",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3328,1,1.26200153272218,832208.582126966,9072738.47104093,-35.9838868635201,-8.37709584065255,-999999,0
"756","F2694",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3327,1,0.551219559722406,832215.253249325,9072678.66738119,-35.9838221898658,-8.37763557102329,-999999,0
"757","F2718",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3281,1,7.17293518238458,833282.121730238,9070732.64751075,-35.9740092556664,-8.39513926175865,-999999,0
"758","F2725",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3273,1,14.0691294282492,833318.439344552,9070317.90709777,-35.9736507848705,-8.39888294718266,-999999,0
"759","F2724",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3274,1,3.4915633059202,833315.546841671,9070352.79851687,-35.9736794661159,-8.398567985945,-999999,0
"760","F2727",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3271,1,3.19870901853873,833355.906789539,9069943.3904189,-35.9732846836451,-8.40226322109032,-999999,0
"761","F2727",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3278,1,4.19596476641325,833325.174917551,9070256.52011503,-35.9735853877421,-8.39943696621709,-999999,0
"762","F2744",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3075,1,2.52633693074976,834838.028109247,9066802.58665918,-35.9596191849388,-8.43052903444486,-999999,0
"763","F584",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1350,1,1.26975362217863,832733.632881045,9084595.67199861,-35.9799458915822,-8.26995612429973,-999999,0
"764","F585",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1349,1,2.78004961852713,832738.173944257,9084600.64203191,-35.9799050558813,-8.26991091974946,-999999,0
"765","F587",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1342,1,3.61111682477158,832745.53617836,9084612.14411153,-35.979839087729,-8.26980651920974,-999999,0
"766","F591",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1335,1,7.15529977993396,832755.218102429,9084643.67536604,-35.9797534633274,-8.2695210403502,-999999,0
"767","F592",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1337,1,5.11655164431134,832762.605085869,9084653.74369918,-35.9796871721646,-8.26942958885329,-999999,0
"768","F593",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1332,1,2.8181126603413,832771.439694547,9084659.48100102,-35.9796074561453,-8.26937715940632,-999999,0
"769","F594",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1330,1,3.54633820816395,832775.176890078,9084669.67347488,-35.9795742692693,-8.26928483676689,-999999,0
"770","F595",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1322,1,3.38908374232508,832781.889275001,9084678.91871992,-35.9795140386845,-8.26920086629262,-999999,0
"771","F596",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1322,1,6.3185653113437,832785.516684577,9084687.50367595,-35.9794817367281,-8.26912307154948,-999999,0
"772","F597",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1323,1,8.58342382147161,832788.777000028,9084700.8929689,-35.9794530941511,-8.26900190542336,-999999,0
"773","F598",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1315,1,6.1222089330793,832795.273982959,9084709.67186713,-35.9793947847553,-8.26892216213179,-999999,0
"774","F599",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1316,1,5.42029009770326,832797.43788631,9084714.48936466,-35.9793754943815,-8.26887849836723,-999999,0
